carID,price
82526,13159.11
82527,10707.92
82528,8135.81
82529,9512.85
82530,10308.22
82531,16444.94
82532,14444.56
82533,10123.63
82534,16006.65
82535,11170.64
82536,15290.81
82537,2512.79
82538,10988.07
82539,15293.68
82540,7437.32
82541,17427.87
82542,5295.93
82543,10702.07
82544,9450.21
82545,14519.72
82546,18618.15
82547,6375.76
82548,17326.69
82549,10318.31
82550,9025.95
82551,8753.97
82552,13418.85
82553,7792.04
82554,16544.72
82555,9533.55
82556,12185.46
82557,10050.29
82558,25106.23
82559,16407.25
82560,14461.47
82561,13758.57
82562,17704.68
82563,13359.43
82564,9877.94
82565,5809.53
82566,10660.54
82567,12987.8
82568,25740.31
82569,16391.48
82570,12244.19
82571,12133.97
82572,12399.23
82573,16164.1
82574,6054.46
82575,15925.5
82576,19282.28
82577,12076.45
82578,10107.3
82579,18966.45
82580,7837.46
82581,15625.99
82582,12157.72
82583,8336.74
82584,8172.55
82585,11837.42
82586,10805.94
82587,15735.53
82588,21652.53
82589,13928.94
82590,9394.82
82591,18170.73
82592,15652.77
82593,12193.76
82594,17733.63
82595,19623.68
82596,8207.99
82597,9689.23
82598,10484.35
82599,7703.48
82600,17301.91
82601,7199.38
82602,13493.54
82603,9279.64
82604,12722.68
82605,11054.37
82606,18197.75
82607,9171.04
82608,7753.35
82609,5587.12
82610,7383.7
82611,2717.19
82612,18375.92
82613,15434.81
82614,22629.08
82615,4282.33
82616,14408.42
82617,16368.13
82618,6947.07
82619,14326.32
82620,10541.36
82621,11653.44
82622,7749.21
82623,10579.14
82624,18688.42
82625,16514.49
82626,10523.0
82627,11598.75
82628,10639.1
82629,5474.82
82630,12213.69
82631,13046.67
82632,15419.69
82633,9761.14
82634,6509.87
82635,10563.48
82636,2680.62
82637,10468.14
82638,9825.98
82639,11081.39
82640,7626.35
82641,16372.86
82642,17355.11
82643,7245.13
82644,13662.07
82645,10973.94
82646,10664.29
82647,16855.37
82648,14523.08
82649,9403.06
82650,10410.39
82651,8798.02
82652,9187.6
82653,9313.27
82654,14008.15
82655,10700.11
82656,9210.59
82657,2324.42
82658,6581.09
82659,10069.86
82660,7662.4
82661,9108.1
82662,7546.3
82663,13625.72
82664,19117.23
82665,3791.44
82666,15600.44
82667,10148.41
82668,10409.93
82669,15122.46
82670,17814.07
82671,18480.5
82672,12666.54
82673,10401.5
82674,12879.41
82675,17548.96
82676,7582.85
82677,17111.66
82678,10674.06
82679,12879.48
82680,12980.73
82681,10023.7
82682,11119.41
82683,10141.12
82684,10962.12
82685,9413.86
82686,7890.62
82687,30725.29
82688,9387.85
82689,15900.1
82690,24450.9
82691,12295.2
82692,13511.27
82693,10797.9
82694,10906.74
82695,12625.11
82696,22642.02
82697,16089.27
82698,7529.64
82699,7912.96
82700,13651.41
82701,15921.81
82702,18043.09
82703,11404.11
82704,10734.85
82705,10141.59
82706,7307.65
82707,7346.84
82708,17270.35
82709,11785.64
82710,12645.69
82711,9423.23
82712,9139.09
82713,10492.07
82714,17178.17
82715,16300.02
82716,10856.24
82717,17274.11
82718,6675.79
82719,16419.4
82720,8490.01
82721,19918.35
82722,6382.59
82723,14015.32
82724,11453.66
82725,8995.75
82726,14048.34
82727,19209.59
82728,7511.6
82729,2621.86
82730,17261.49
82731,16071.05
82732,4589.96
82733,10657.74
82734,14568.69
82735,7916.91
82736,5151.28
82737,9533.18
82738,10551.37
82739,13284.04
82740,10462.4
82741,6291.3
82742,4948.63
82743,10921.02
82744,10343.98
82745,8640.49
82746,8009.43
82747,10351.53
82748,16064.24
82749,5083.21
82750,8715.56
82751,15793.42
82752,22617.02
82753,9927.45
82754,6836.48
82755,7984.45
82756,14402.97
82757,11575.29
82758,9406.91
82759,12804.44
82760,16272.04
82761,16487.71
82762,26924.02
82763,16058.1
82764,9762.95
82765,16934.99
82766,17295.85
82767,8920.63
82768,7936.26
82769,9137.42
82770,7473.89
82771,10925.3
82772,10045.03
82773,13366.9
82774,10981.46
82775,11162.38
82776,10719.3
82777,15794.63
82778,9462.65
82779,10082.02
82780,16425.67
82781,14228.62
82782,10640.79
82783,20051.93
82784,19062.6
82785,16001.59
82786,9920.89
82787,19483.7
82788,19645.46
82789,16515.77
82790,14017.36
82791,7006.19
82792,16685.01
82793,6676.82
82794,13819.12
82795,6101.33
82796,10301.48
82797,15283.76
82798,14332.57
82799,5721.05
82800,14109.34
82801,17538.81
82802,11093.66
82803,14605.52
82804,15377.32
82805,16878.19
82806,16118.71
82807,15524.14
82808,17094.41
82809,20470.82
82810,6003.79
82811,11283.21
82812,5932.8
82813,16734.46
82814,15352.5
82815,14623.17
82816,16456.52
82817,11463.62
82818,8940.21
82819,9059.94
82820,19357.1
82821,10078.07
82822,20610.54
82823,8359.45
82824,10089.72
82825,15458.96
82826,7611.7
82827,6994.62
82828,6315.1
82829,10824.16
82830,17307.69
82831,17171.88
82832,18417.61
82833,10577.88
82834,17185.47
82835,16456.75
82836,11303.55
82837,9527.48
82838,7393.35
82839,10542.07
82840,17647.04
82841,10690.17
82842,15628.88
82843,8371.37
82844,8514.6
82845,16156.55
82846,11065.73
82847,20447.1
82848,10821.56
82849,10441.72
82850,10998.17
82851,19043.79
82852,7212.3
82853,15381.89
82854,11281.98
82855,14405.39
82856,5327.15
82857,8471.23
82858,11350.71
82859,10552.37
82860,17504.96
82861,7848.73
82862,16349.89
82863,9737.99
82864,11401.0
82865,16527.45
82866,9345.1
82867,27024.11
82868,14400.9
82869,17512.32
82870,12025.22
82871,20305.03
82872,17189.8
82873,9561.62
82874,9598.61
82875,7968.93
82876,13788.32
82877,14495.44
82878,12378.74
82879,14351.4
82880,11152.24
82881,15984.83
82882,3101.0
82883,19833.91
82884,10168.16
82885,15344.05
82886,19013.78
82887,18664.54
82888,16549.75
82889,8250.23
82890,13225.63
82891,16623.21
82892,19701.16
82893,27373.23
82894,7081.41
82895,7947.75
82896,9426.86
82897,10539.02
82898,16298.29
82899,11237.72
82900,9442.33
82901,11163.59
82902,9842.38
82903,16649.84
82904,18278.66
82905,13515.31
82906,17411.28
82907,8594.02
82908,6906.56
82909,15243.27
82910,21656.52
82911,17772.45
82912,20833.92
82913,20595.73
82914,13415.35
82915,11604.25
82916,17598.75
82917,17669.74
82918,14632.69
82919,20682.33
82920,8314.66
82921,8990.18
82922,10098.67
82923,17952.4
82924,7099.14
82925,15776.58
82926,10406.98
82927,10292.77
82928,7914.44
82929,5886.56
82930,22057.69
82931,8149.17
82932,12416.57
82933,14744.76
82934,11532.35
82935,17326.06
82936,10528.25
82937,13769.02
82938,13124.6
82939,7546.08
82940,5298.82
82941,12914.54
82942,13881.6
82943,7278.24
82944,10293.06
82945,6990.49
82946,11441.85
82947,20050.97
82948,12711.38
82949,12150.73
82950,7953.47
82951,11570.54
82952,15480.0
82953,16441.24
82954,7106.29
82955,7346.79
82956,11299.3
82957,18521.97
82958,13718.52
82959,13009.22
82960,14453.28
82961,3899.89
82962,11225.25
82963,10131.19
82964,19218.59
82965,11952.26
82966,16799.17
82967,11560.94
82968,18840.74
82969,16692.3
82970,16794.04
82971,13379.64
82972,11646.13
82973,11029.44
82974,13702.74
82975,11770.55
82976,17314.68
82977,17190.07
82978,8664.45
82979,19796.83
82980,9287.67
82981,10533.2
82982,12172.6
82983,22220.56
82984,18593.61
82985,9644.2
82986,14141.9
82987,10682.03
82988,22036.69
82989,11155.71
82990,9614.99
82991,17110.81
82992,4209.35
82993,9901.96
82994,8439.2
82995,16371.35
82996,9900.67
82997,18449.09
82998,12830.57
82999,13588.02
83000,10087.83
83001,19879.92
83002,15301.99
83003,10655.96
83004,9298.7
83005,17788.38
83006,10918.28
83007,15624.89
83008,7307.6
83009,8022.26
83010,8842.07
83011,14161.21
83012,3374.2
83013,14617.25
83014,14065.77
83015,9541.76
83016,19277.16
83017,10819.64
83018,8042.65
83019,13312.57
83020,10763.09
83021,9942.38
83022,8147.1
83023,7256.39
83024,16223.6
83025,12597.56
83026,11876.29
83027,16706.37
83028,11253.06
83029,7300.09
83030,2408.66
83031,10156.1
83032,10942.26
83033,20527.5
83034,13188.45
83035,8786.87
83036,7339.96
83037,15426.99
83038,7602.16
83039,16501.91
83040,7806.65
83041,12994.9
83042,11019.75
83043,10899.54
83044,11085.38
83045,8173.11
83046,13959.61
83047,7343.0
83048,16841.83
83049,18411.17
83050,18419.94
83051,12263.45
83052,16503.48
83053,16373.45
83054,7402.17
83055,10037.06
83056,7753.2
83057,7889.73
83058,9852.7
83059,12540.99
83060,17472.57
83061,15135.82
83062,16300.42
83063,7868.34
83064,8381.05
83065,8010.71
83066,10903.11
83067,6310.13
83068,15144.1
83069,20571.88
83070,11477.18
83071,14609.01
83072,8951.83
83073,9327.81
83074,12455.86
83075,16247.7
83076,15539.93
83077,7761.55
83078,8085.55
83079,12844.41
83080,26827.02
83081,9382.25
83082,17770.41
83083,4059.85
83084,10058.75
83085,14010.13
83086,8112.89
83087,7691.65
83088,7110.04
83089,9902.16
83090,8702.26
83091,7676.18
83092,10216.7
83093,11572.8
83094,16363.23
83095,13325.63
83096,7045.08
83097,14348.88
83098,11082.43
83099,13147.61
83100,11012.44
83101,16406.94
83102,8540.27
83103,19385.4
83104,16060.39
83105,12733.72
83106,10337.03
83107,10955.61
83108,7626.29
83109,8407.67
83110,10595.08
83111,17301.02
83112,13213.42
83113,9179.81
83114,10130.34
83115,8383.91
83116,11140.92
83117,19852.87
83118,12768.83
83119,9087.22
83120,9885.24
83121,7872.7
83122,10804.91
83123,9044.0
83124,14336.58
83125,8926.83
83126,9717.57
83127,17329.19
83128,18354.07
83129,23735.96
83130,17953.98
83131,16891.5
83132,16508.34
83133,10991.23
83134,12344.16
83135,11663.82
83136,15796.38
83137,21603.42
83138,8603.97
83139,4693.57
83140,12378.82
83141,18124.82
83142,18222.89
83143,11496.97
83144,9232.15
83145,15022.76
83146,18465.2
83147,16105.88
83148,9189.76
83149,15691.15
83150,17599.29
83151,20327.08
83152,11961.64
83153,31627.84
83154,8841.29
83155,13570.0
83156,19285.26
83157,9112.95
83158,19286.85
83159,11758.97
83160,18532.38
83161,8776.94
83162,11372.08
83163,5808.35
83164,13710.1
83165,19761.67
83166,20094.77
83167,20579.61
83168,11392.04
83169,8543.19
83170,10944.67
83171,6165.72
83172,14659.89
83173,7817.34
83174,20655.88
83175,16413.93
83176,11045.93
83177,15822.54
83178,9933.68
83179,13093.97
83180,11818.1
83181,14218.24
83182,9067.5
83183,11499.85
83184,10402.23
83185,17424.87
83186,11023.65
83187,18284.8
83188,21862.93
83189,13601.21
83190,16210.07
83191,9306.0
83192,17077.55
83193,8169.64
83194,11071.76
83195,19791.73
83196,11308.34
83197,9080.05
83198,10713.46
83199,13884.64
83200,8063.2
83201,16077.88
83202,15755.65
83203,28285.63
83204,9516.06
83205,13073.21
83206,16472.84
83207,8786.0
83208,18824.22
83209,20335.47
83210,13750.36
83211,17811.23
83212,11063.5
83213,11279.74
83214,18719.61
83215,12384.7
83216,10810.9
83217,9917.7
83218,17119.79
83219,9901.77
83220,9938.82
83221,7554.03
83222,17584.02
83223,8536.81
83224,14663.25
83225,12468.98
83226,10926.49
83227,4415.27
83228,15343.93
83229,15835.33
83230,4616.44
83231,12575.49
83232,13732.1
83233,9929.39
83234,15426.93
83235,9488.78
83236,16592.76
83237,10039.55
83238,9949.94
83239,26996.11
83240,18025.79
83241,12137.02
83242,9914.88
83243,8772.22
83244,18995.05
83245,13708.44
83246,14366.98
83247,8500.06
83248,19695.18
83249,13270.1
83250,14887.77
83251,9484.08
83252,17113.24
83253,12352.48
83254,17279.91
83255,15849.7
83256,25954.03
83257,17751.76
83258,16639.43
83259,12792.96
83260,16939.82
83261,9663.79
83262,12350.32
83263,16501.1
83264,16046.14
83265,12181.49
83266,11997.85
83267,14555.35
83268,10852.68
83269,12431.62
83270,10322.43
83271,10052.1
83272,19084.6
83273,3879.45
83274,18794.6
83275,8253.5
83276,9895.14
83277,19042.12
83278,12128.95
83279,12326.64
83280,11519.35
83281,19228.12
83282,14513.21
83283,15792.42
83284,10353.7
83285,9448.45
83286,15226.51
83287,4238.64
83288,10090.61
83289,10188.01
83290,9761.34
83291,2221.74
83292,15056.52
83293,9116.87
83294,15771.43
83295,11186.04
83296,16369.55
83297,20158.53
83298,18472.58
83299,10352.76
83300,9276.6
83301,16377.83
83302,9855.64
83303,6183.72
83304,13535.24
83305,10679.14
83306,11505.61
83307,11084.28
83308,14165.44
83309,12276.11
83310,10594.8
83311,14142.9
83312,14134.22
83313,16976.92
83314,14339.75
83315,2772.61
83316,8931.39
83317,7239.75
83318,16219.77
83319,6498.01
83320,13776.43
83321,14810.55
83322,19672.58
83323,8266.41
83324,9724.11
83325,10128.67
83326,32119.03
83327,14996.24
83328,12357.73
83329,9734.72
83330,8054.12
83331,12893.21
83332,16865.28
83333,10890.36
83334,12622.32
83335,8155.72
83336,13699.18
83337,17960.42
83338,6929.02
83339,13960.86
83340,16596.66
83341,5301.11
83342,15815.29
83343,10835.82
83344,17615.64
83345,20505.34
83346,12169.41
83347,16393.92
83348,13322.04
83349,15209.01
83350,10666.22
83351,16794.04
83352,7348.94
83353,13794.49
83354,14628.1
83355,8911.63
83356,6510.16
83357,18609.92
83358,6701.97
83359,4809.99
83360,16586.95
83361,5251.98
83362,12372.99
83363,10137.84
83364,11803.56
83365,12962.64
83366,14201.94
83367,11863.69
83368,8763.98
83369,8096.18
83370,10403.81
83371,8176.89
83372,19220.68
83373,16877.81
83374,9138.6
83375,13586.32
83376,17786.14
83377,14700.64
83378,15040.18
83379,12776.06
83380,7628.18
83381,16905.05
83382,7421.89
83383,6734.1
83384,9957.92
83385,17114.81
83386,15800.06
83387,7269.1
83388,9521.9
83389,13241.68
83390,9139.4
83391,10003.21
83392,14005.81
83393,7395.25
83394,18901.25
83395,16424.72
83396,2468.08
83397,11587.36
83398,12591.55
83399,13302.85
83400,21856.64
83401,20562.53
83402,11007.86
83403,12948.76
83404,15807.93
83405,15815.54
83406,16707.65
83407,19163.61
83408,7251.04
83409,13256.02
83410,9003.85
83411,17715.67
83412,17235.23
83413,10748.87
83414,14143.07
83415,7721.83
83416,11378.44
83417,14636.36
83418,15210.96
83419,8142.02
83420,12269.55
83421,10328.7
83422,17851.32
83423,7275.3
83424,10978.23
83425,10998.77
83426,18174.74
83427,7173.94
83428,18065.75
83429,9822.51
83430,16959.32
83431,10801.57
83432,14253.56
83433,17771.28
83434,20092.42
83435,9682.48
83436,37658.31
83437,19147.66
83438,13626.5
83439,10906.68
83440,9088.53
83441,8208.76
83442,12930.6
83443,9421.04
83444,7973.58
83445,12501.66
83446,16403.7
83447,18082.5
83448,12030.86
83449,11218.75
83450,8445.95
83451,20844.22
83452,15137.26
83453,16659.68
83454,17129.96
83455,15789.42
83456,13568.27
83457,8894.5
83458,17271.12
83459,8261.77
83460,9296.61
83461,11911.55
83462,10467.48
83463,13998.3
83464,6948.61
83465,8893.65
83466,7917.83
83467,6026.74
83468,10707.58
83469,10110.11
83470,27236.25
83471,15872.51
83472,11614.44
83473,6356.84
83474,6392.9
83475,18341.78
83476,12208.01
83477,11051.95
83478,10243.88
83479,14216.11
83480,18870.8
83481,11123.13
83482,12306.69
83483,6473.52
83484,5956.85
83485,10622.35
83486,13124.6
83487,15663.28
83488,18049.58
83489,15965.91
83490,15817.29
83491,11424.98
83492,14828.33
83493,9163.42
83494,13870.07
83495,8137.89
83496,7493.99
83497,11382.47
83498,19037.84
83499,7728.82
83500,21462.1
83501,18078.38
83502,9805.51
83503,12006.51
83504,13522.17
83505,16837.15
83506,5046.73
83507,17458.43
83508,6241.46
83509,14402.04
83510,6519.56
83511,10787.44
83512,8551.58
83513,19660.71
83514,10089.62
83515,11604.25
83516,18440.41
83517,12160.71
83518,9869.59
83519,3668.18
83520,9810.29
83521,14536.99
83522,10933.93
83523,11733.67
83524,14727.17
83525,10093.64
83526,13104.95
83527,17187.99
83528,15460.5
83529,19840.41
83530,6026.75
83531,6380.56
83532,3917.76
83533,9656.17
83534,7974.87
83535,10668.81
83536,13441.85
83537,10923.74
83538,14326.62
83539,14272.01
83540,7877.41
83541,9793.53
83542,19098.44
83543,6378.03
83544,14307.97
83545,13762.17
83546,16975.99
83547,15453.72
83548,10476.65
83549,10473.01
83550,17468.4
83551,11730.37
83552,17631.56
83553,11629.3
83554,7993.21
83555,10678.95
83556,24083.79
83557,13720.4
83558,15290.8
83559,11615.99
83560,9913.17
83561,18306.34
83562,9103.6
83563,12941.03
83564,9551.52
83565,7251.09
83566,10105.14
83567,11292.06
83568,27854.63
83569,12482.38
83570,3233.37
83571,13564.62
83572,8643.64
83573,18283.19
83574,11334.12
83575,21432.16
83576,12688.05
83577,14114.8
83578,12194.36
83579,19710.3
83580,13438.98
83581,18393.67
83582,16138.31
83583,10054.35
83584,13523.5
83585,7856.13
83586,15282.92
83587,12223.85
83588,3447.6
83589,27586.96
83590,12784.04
83591,9263.45
83592,15299.69
83593,16787.14
83594,9521.63
83595,19366.38
83596,6884.21
83597,17764.41
83598,5883.58
83599,9084.94
83600,7245.82
83601,15212.76
83602,11804.2
83603,16608.94
83604,14496.1
83605,7329.79
83606,14813.52
83607,11519.59
83608,5669.44
83609,16584.21
83610,13473.45
83611,16694.32
83612,16391.33
83613,12068.66
83614,9904.73
83615,22192.72
83616,10915.68
83617,16081.28
83618,18639.35
83619,10883.13
83620,10517.04
83621,17010.27
83622,8802.78
83623,27793.91
83624,16242.06
83625,15105.74
83626,12176.5
83627,14242.24
83628,36708.66
83629,10375.41
83630,11310.48
83631,13914.49
83632,14232.97
83633,10745.52
83634,15335.04
83635,20551.14
83636,10544.4
83637,16742.3
83638,20184.3
83639,19632.67
83640,17986.24
83641,10564.17
83642,13067.09
83643,24040.57
83644,25297.15
83645,9751.5
83646,6958.18
83647,12176.36
83648,18175.57
83649,11474.64
83650,15702.38
83651,11403.47
83652,20832.44
83653,14836.88
83654,18765.94
83655,15218.29
83656,16468.11
83657,14043.56
83658,9503.0
83659,11509.73
83660,13111.49
83661,18475.63
83662,17000.78
83663,6650.67
83664,10282.83
83665,13244.57
83666,9916.19
83667,9556.73
83668,7943.64
83669,6420.66
83670,18037.82
83671,11791.39
83672,8481.33
83673,20771.31
83674,10337.63
83675,10099.5
83676,8821.52
83677,10080.24
83678,16826.24
83679,16217.29
83680,17205.62
83681,12489.28
83682,16102.84
83683,10749.48
83684,10607.09
83685,9611.3
83686,12735.4
83687,10072.07
83688,11038.31
83689,15807.68
83690,11348.25
83691,13192.93
83692,17117.42
83693,11112.31
83694,21048.6
83695,9947.35
83696,11863.73
83697,8434.49
83698,11220.95
83699,10037.03
83700,12167.78
83701,15035.92
83702,10413.38
83703,17277.34
83704,16612.91
83705,16917.08
83706,11680.22
83707,17067.07
83708,19136.73
83709,17157.87
83710,9252.1
83711,20647.28
83712,12462.52
83713,15106.23
83714,11353.03
83715,14438.93
83716,13473.45
83717,8051.13
83718,13635.43
83719,19598.14
83720,17881.03
83721,26335.42
83722,20575.06
83723,23008.61
83724,6331.93
83725,13979.32
83726,10918.16
83727,18149.24
83728,14836.53
83729,10229.19
83730,9801.63
83731,20647.1
83732,12784.24
83733,9393.67
83734,21078.12
83735,10975.52
83736,17297.49
83737,8990.51
83738,9816.86
83739,18363.41
83740,15521.34
83741,15676.22
83742,10033.54
83743,7321.89
83744,5746.15
83745,6654.24
83746,7484.54
83747,17292.16
83748,10290.02
83749,6930.91
83750,17573.27
83751,12174.33
83752,7489.56
83753,10277.37
83754,9279.64
83755,9945.79
83756,6302.37
83757,13334.25
83758,9503.89
83759,11798.07
83760,12030.26
83761,8624.29
83762,16402.07
83763,10187.14
83764,11097.42
83765,13713.69
83766,11338.21
83767,12580.58
83768,21705.36
83769,10829.42
83770,10947.71
83771,9133.04
83772,13266.93
83773,10281.5
83774,8629.54
83775,12442.3
83776,8777.49
83777,19340.24
83778,22841.05
83779,12963.03
83780,16365.75
83781,6168.75
83782,12601.97
83783,15286.33
83784,11268.59
83785,17193.52
83786,16539.78
83787,14397.0
83788,8013.44
83789,16339.13
83790,10719.16
83791,13408.64
83792,15798.61
83793,13098.22
83794,6490.45
83795,10636.29
83796,6095.14
83797,12845.71
83798,12782.32
83799,12561.94
83800,7274.5
83801,13471.07
83802,9940.91
83803,6051.44
83804,13358.16
83805,10433.09
83806,12875.02
83807,15802.9
83808,7466.21
83809,12154.12
83810,16142.99
83811,9443.05
83812,10831.88
83813,17257.94
83814,11046.55
83815,16145.03
83816,17431.1
83817,6658.57
83818,8776.54
83819,17098.87
83820,8993.53
83821,11511.99
83822,8457.62
83823,14784.97
83824,17204.7
83825,10674.79
83826,16139.83
83827,10743.99
83828,9534.7
83829,17364.42
83830,9110.26
83831,10035.04
83832,15480.56
83833,10998.05
83834,18655.39
83835,9497.24
83836,7982.97
83837,10161.09
83838,6352.5
83839,16469.54
83840,9918.73
83841,8613.83
83842,6523.61
83843,9579.83
83844,8535.48
83845,15271.39
83846,7111.42
83847,6125.02
83848,16436.58
83849,6780.95
83850,15735.88
83851,21377.63
83852,14577.21
83853,5518.24
83854,21318.31
83855,20812.71
83856,3480.57
83857,8614.05
83858,11171.77
83859,22559.8
83860,8461.92
83861,5526.28
83862,9667.13
83863,12283.88
83864,7293.85
83865,10988.87
83866,16625.32
83867,17267.43
83868,18943.82
83869,21190.05
83870,10320.11
83871,15823.09
83872,7686.45
83873,10707.66
83874,13107.48
83875,6661.36
83876,20248.9
83877,5301.7
83878,18186.78
83879,7313.34
83880,8421.67
83881,14027.75
83882,8173.33
83883,7383.89
83884,15037.57
83885,22092.46
83886,17231.95
83887,10793.49
83888,11134.38
83889,11219.86
83890,17560.46
83891,12191.9
83892,15889.53
83893,13490.21
83894,9855.02
83895,22745.49
83896,7497.87
83897,10954.88
83898,7186.12
83899,11927.15
83900,4398.53
83901,10245.15
83902,7644.06
83903,11272.18
83904,10620.06
83905,11447.76
83906,14032.24
83907,17989.07
83908,17740.29
83909,15639.03
83910,15955.03
83911,14418.46
83912,17902.06
83913,20250.96
83914,19090.94
83915,9893.45
83916,13828.19
83917,9632.95
83918,11598.75
83919,11503.35
83920,9997.34
83921,12523.61
83922,13604.11
83923,15783.86
83924,11411.5
83925,12608.54
83926,22089.24
83927,11893.37
83928,10505.13
83929,16840.07
83930,9488.25
83931,18875.72
83932,6917.58
83933,16880.02
83934,10808.99
83935,5962.59
83936,5557.45
83937,11852.44
83938,21678.76
83939,10039.88
83940,13274.3
83941,20931.28
83942,9927.49
83943,10581.45
83944,12874.49
83945,15450.47
83946,8849.35
83947,6990.43
83948,32882.22
83949,5527.13
83950,10470.12
83951,15303.66
83952,9158.76
83953,18607.34
83954,14628.63
83955,2428.02
83956,17297.77
83957,18946.05
83958,13792.02
83959,8770.02
83960,13086.02
83961,17661.86
83962,10457.76
83963,14444.63
83964,8177.67
83965,14543.97
83966,12407.2
83967,17266.8
83968,4274.82
83969,15190.86
83970,8292.4
83971,13529.85
83972,18021.18
83973,18036.54
83974,11171.77
83975,19205.54
83976,21145.74
83977,19231.86
83978,6862.11
83979,25019.12
83980,4151.04
83981,14343.36
83982,8578.22
83983,12210.74
83984,14868.39
83985,18002.56
83986,15920.62
83987,14265.32
83988,10545.4
83989,20294.18
83990,15907.21
83991,17856.15
83992,8654.5
83993,8322.56
83994,11007.88
83995,5560.92
83996,7912.37
83997,10766.28
83998,8693.38
83999,5312.96
84000,11051.18
84001,15013.43
84002,7976.27
84003,9584.58
84004,8384.87
84005,8839.42
84006,6197.84
84007,13356.35
84008,7141.63
84009,18125.29
84010,7619.02
84011,11120.93
84012,12285.77
84013,8031.3
84014,8979.37
84015,11378.13
84016,15839.03
84017,15951.64
84018,16414.08
84019,16130.24
84020,11326.89
84021,11411.76
84022,9741.32
84023,16678.45
84024,13647.15
84025,24703.82
84026,8878.25
84027,11688.89
84028,13645.47
84029,10469.89
84030,10616.62
84031,7335.32
84032,20053.83
84033,17209.26
84034,11176.8
84035,11185.2
84036,13447.62
84037,9625.6
84038,12260.45
84039,17063.58
84040,13364.8
84041,13750.09
84042,9081.73
84043,10025.4
84044,12473.64
84045,7913.19
84046,19469.18
84047,17715.42
84048,16045.82
84049,16640.63
84050,8475.92
84051,13305.52
84052,7989.39
84053,9352.02
84054,18622.18
84055,6490.11
84056,8903.19
84057,5736.42
84058,18437.97
84059,12891.54
84060,17999.14
84061,16037.47
84062,10881.54
84063,7672.55
84064,14482.68
84065,18244.69
84066,9350.43
84067,15259.66
84068,5840.21
84069,11023.74
84070,12094.79
84071,11112.31
84072,7097.1
84073,11604.22
84074,6627.65
84075,13526.06
84076,15141.44
84077,9532.99
84078,6859.96
84079,15468.88
84080,17587.6
84081,10650.11
84082,10368.27
84083,17786.58
84084,10059.75
84085,13448.95
84086,16924.58
84087,7332.69
84088,10301.97
84089,11339.01
84090,15320.26
84091,7025.36
84092,17593.3
84093,7206.37
84094,7108.4
84095,16780.34
84096,8080.8
84097,17358.91
84098,9951.65
84099,12201.9
84100,7293.97
84101,11403.16
84102,8186.96
84103,10281.75
84104,14239.91
84105,15134.39
84106,10315.84
84107,9672.19
84108,11203.72
84109,4775.07
84110,11942.84
84111,17115.1
84112,9285.49
84113,11063.46
84114,11974.83
84115,10416.5
84116,11967.29
84117,16597.6
84118,19505.23
84119,14821.89
84120,12795.36
84121,25563.3
84122,11320.96
84123,8886.03
84124,10537.09
84125,13929.42
84126,15969.24
84127,6427.81
84128,17255.83
84129,13535.76
84130,15279.74
84131,18491.32
84132,9982.03
84133,10121.9
84134,10765.91
84135,12010.17
84136,16468.76
84137,6896.86
84138,15704.42
84139,6352.5
84140,18866.93
84141,12743.24
84142,6593.4
84143,13382.39
84144,15288.95
84145,10477.25
84146,9734.32
84147,15181.91
84148,7270.19
84149,9761.31
84150,9705.08
84151,5617.24
84152,8147.96
84153,16343.33
84154,10345.58
84155,17718.65
84156,8340.41
84157,14367.96
84158,5498.49
84159,15593.85
84160,16570.12
84161,10734.61
84162,15837.01
84163,7964.23
84164,15504.67
84165,10979.81
84166,16466.78
84167,11139.55
84168,8282.76
84169,7193.26
84170,10781.39
84171,8897.18
84172,13444.56
84173,16589.57
84174,8573.94
84175,13217.24
84176,11230.3
84177,12733.81
84178,13813.82
84179,14239.46
84180,12483.16
84181,21163.49
84182,12280.06
84183,15945.74
84184,10433.7
84185,27694.88
84186,6346.33
84187,12799.36
84188,11168.67
84189,11126.86
84190,11345.74
84191,7497.58
84192,19026.14
84193,15820.3
84194,9209.11
84195,7775.07
84196,5257.14
84197,10045.0
84198,4183.18
84199,12410.0
84200,9892.91
84201,7786.59
84202,9583.59
84203,17207.29
84204,9792.97
84205,15670.98
84206,7194.49
84207,10150.44
84208,9846.32
84209,19783.65
84210,10656.02
84211,11268.23
84212,3179.61
84213,21633.85
84214,11802.67
84215,13287.34
84216,20111.02
84217,17119.9
84218,6510.82
84219,13212.02
84220,14012.91
84221,13022.89
84222,12537.97
84223,19338.47
84224,18400.11
84225,23646.03
84226,14072.78
84227,17609.54
84228,6700.57
84229,16991.23
84230,8574.08
84231,11942.13
84232,11237.71
84233,9166.32
84234,13278.84
84235,14690.8
84236,8157.14
84237,5571.62
84238,9906.94
84239,20007.42
84240,14936.46
84241,14991.51
84242,11418.24
84243,7996.67
84244,11676.31
84245,17141.66
84246,10491.09
84247,8022.14
84248,20231.51
84249,22629.08
84250,11538.13
84251,10958.3
84252,9705.99
84253,13548.96
84254,11177.55
84255,9537.89
84256,11775.36
84257,13280.6
84258,14427.61
84259,4936.36
84260,15282.41
84261,13675.68
84262,9136.61
84263,10677.69
84264,10945.3
84265,3344.95
84266,10593.39
84267,19283.63
84268,13144.03
84269,12536.18
84270,11910.95
84271,16162.77
84272,19254.9
84273,12394.49
84274,16196.33
